movieId,imdbId,tmdbId,source
131347,64577,114116,full
131353,82145,167262,full
131357,81264,204737,full
131359,37027,58920,full
131361,78294,120520,full
131369,66114,257574,full
131371,61525,241797,full
131373,59487,187482,full
131375,177227,245260,full
131378,78067,17212,full
131382,72651,22365,full
131386,43967,29254,full
131389,117534,15674,full
131391,56435,183218,full
131393,1053918,20893,full
131409,113196,277388,full
131411,31392,278283,full
131419,1093906,46368,full
131421,120417,273341,full
131427,13802,184267,full
131429,38172,52827,full
131431,39306,36335,full
131433,2468774,140212,full
131437,1984208,75006,full
131439,2393845,237756,full
131442,3563782,276904,full
131444,3029556,221732,full
131446,3029558,221731,full
131448,2016335,323967,full
131451,3280916,299551,both
131453,2332831,106717,full
131457,3469592,294993,full
131462,61198,9629,full
131464,2027136,146229,full
131466,4141260,294991,full
131470,1958043,293572,full
131472,3506302,253376,full
131474,3138558,265019,full
131476,4177742,299588,full
131478,3484800,314065,full
131480,2548208,298093,full
131482,1380152,15286,full
131484,1334536,50288,full
131486,1854580,267457,full
131496,3290882,274815,full
131498,2473624,257134,full
131500,1339098,77586,full
131502,2861532,214135,full
131504,2006181,228426,full
131506,439581,53252,full
131508,160550,73534,full
131516,79520,53435,full
131522,3400688,288618,full
131524,3403776,259843,full
131530,2186883,129115,full
131532,2336361,126883,full
131534,1158308,84925,full
131536,2335740,255253,full
131538,319031,255979,full
131540,95812,67183,full
131546,91173,61117,full
131548,87385,52736,full
131550,1370212,37573,full
131552,90079,84724,full
131554,127311,83567,full
131556,1961675,101995,full
131558,1714014,54424,full
131560,1558877,35964,full
131562,167400,124611,full
131564,76201,270336,full
131566,290312,270409,full
131568,2205501,138767,full
131570,1568343,254023,full
131572,1932695,131739,full
131574,90184,2189,full
131578,107930,44664,full
131582,95384,110538,full
131584,3576072,264763,full
131586,4007554,293126,full
131588,77895,60029,full
131590,91165,52117,full
131592,93315,67693,full
131594,91387,148833,full
131596,119598,57683,full
131602,94592,163523,full
131604,186910,82401,full
131608,96872,214216,full
131610,92216,46836,full
131620,2088865,296095,full
131622,78054,70349,full
131624,2977110,276906,full
131626,2523756,300690,full
131628,2608030,257214,full
131630,88025,88338,full
131634,99212,49497,full
131638,89647,169379,full
131640,86161,142216,full
131642,92217,117509,full
131644,78960,46578,full
131646,319147,62545,full
131648,1758770,177354,full
131650,75208,27200,full
131652,355473,12601,full
131654,1583265,151123,full
131656,2872750,263109,full
131658,1969062,244539,full
131660,460012,62678,full
131662,90564,26447,full
131664,97528,192452,full
131670,82956,14630,full
131672,150179,81457,full
131674,90818,58507,full
131678,98411,98103,full
131682,89762,57308,full
131684,89820,46830,full
131686,1404386,101968,full
131690,99138,16217,full
131696,92210,15029,full
131700,84533,117510,full
131702,94916,151370,full
131704,83628,54803,full
131706,81611,210777,full
131708,84010,117512,full
131710,115656,134308,full
131712,1712187,58219,full
131714,2493486,308504,both
131716,2063011,83706,full
131718,1332486,40817,full
131720,2115426,92038,full
131722,1479183,72024,full
131724,4299972,321640,both
131726,2555302,296029,full
131728,88891,30723,full
131730,88195,85598,full
131736,91909,190913,full
131739,4324274,321528,full
131743,82656,85948,full
131749,2922440,268523,full
131751,2361846,228692,full
131753,69841,58411,full
131755,99463,251489,full
131759,85679,38923,full
131761,103213,30467,full
131763,89305,93935,full
131765,1454613,87817,full
131769,89997,38981,full
131771,124869,251419,full
131775,4083770,305310,full
131777,72173,151141,full
131779,95325,181801,full
131786,95381,31448,full
131788,94037,51743,full
131790,91789,134153,full
131792,88800,29631,full
131794,97905,90888,full
131796,2404425,304357,both
131798,181012,29611,full
131808,3591984,283703,full
131810,110289,159479,full
131812,379487,50220,full
131816,3449252,248808,full
131818,838164,33370,full
131820,3033948,328763,full
131822,114523,11677,full
131824,89656,10146,full
131826,4073952,320996,full
131828,3983738,301304,full
131830,3399024,269148,both
131832,426148,18506,full
131834,3141866,231401,full
131836,395474,13584,full
131838,2551492,158455,full
131840,73601,111149,full
131842,1661820,276902,full
131844,3135362,284189,full
131846,316788,51883,full
131848,382295,9803,full
131850,3609402,332356,full
131852,22103,156329,full
131854,318181,41422,full
131856,379265,79908,full
131866,87418,36808,full
131868,89304,40600,full
131870,91631,119592,full
131872,94941,24626,full
131878,132408,255324,full
131880,91969,27886,full
131884,87837,104043,full
131886,89912,79054,full
131888,88255,84997,full
131892,94714,117514,full
131896,99648,93922,full
131900,91727,129332,full
131904,88207,30411,full
131908,79965,29819,full
131910,97994,38967,full
131912,80809,31086,full
131914,94946,93937,full
131916,103917,114674,full
131920,2962876,228108,full
131928,87648,84771,full
131930,87830,89931,full
131932,91534,38916,full
131934,89538,30296,full
131936,1272051,36696,full
131940,103854,214827,full
131944,85547,93215,full
131950,75815,56379,full
131952,84241,248559,full
131954,150786,29108,full
131960,86985,47946,full
131962,1272010,334651,full
131964,52680,43030,full
131966,58863,31344,full
131968,88848,44672,full
131970,87333,84777,full
131974,92199,202337,full
131978,90168,52894,full
131980,2876428,242575,full
131986,85588,81894,full
131994,96239,98308,full
131996,93778,30643,full
131998,82812,54118,full
132000,91682,72178,full
132002,86050,37935,full
132008,192573,58242,full
132010,68207,107287,full
132012,1648204,65218,full
132014,91927,116521,full
132018,89974,77850,full
132020,88775,105246,full
132024,93201,71697,full
132028,98557,89909,full
132030,85546,260672,full
132034,84848,200114,full
132036,2404555,188826,full
132040,80465,8490,full
132044,156413,85230,full
132046,1964418,158852,both
132048,3560546,294083,full
132050,76725,37582,full
132052,64192,322460,full
132054,460557,107525,full
132056,2376218,255157,full
132058,2523600,167221,full
132060,2936470,229328,full
132062,898897,136345,full
132064,3837070,330588,full
132066,3112966,215658,full
132068,2936180,283708,full
132070,3481232,253639,full
132072,3665860,323016,full
132074,3399112,250665,both
132076,70433,208333,full
132078,1854538,289126,full
132080,3142260,320299,full
132082,344943,335141,full
132084,113638,335145,full
132086,3135128,267623,full
132094,69064,74087,full
132100,2023500,292262,full
132106,1085515,19900,full
132110,92933,26574,full
132112,3297330,253626,full
132114,144555,10370,full
132116,113523,158217,full
132118,2977090,259958,full
132120,107147,59481,full
132122,3344922,283698,full
132124,288808,53670,full
132128,3021360,243526,full
132130,3061836,284270,full
132132,2380564,186610,full
132134,2368525,180418,full
132136,2194826,312797,full
132138,1510726,88744,full
132140,1885265,62008,full
132142,1462017,62730,full
132144,3894190,283707,full
132146,2543336,229182,both
132148,4338148,321678,full
132150,182666,26569,full
132153,2656588,253303,full
132155,2339367,134662,full
132157,3450650,256961,both
132159,1867091,282313,full
132161,1326247,32901,full
132163,2118009,261273,full
132165,2195552,312316,full
132167,1692190,52629,full
132169,1614408,54770,full
132171,2137351,139302,full
132173,3318750,287587,full
132175,2075340,145474,full
132178,1242527,19306,full
132180,2495104,270654,full
132182,3218580,269776,full
132184,51090,103199,full
132186,4322280,328799,full
132188,69179,127475,full
132190,2690186,203072,full
132192,2821430,247668,full
132194,59773,100351,full
132196,1667146,132128,full
132198,130671,90509,full
132206,70836,195385,full
132208,65677,92233,full
132210,67446,77029,full
132212,68971,91255,full
132214,69761,92389,full
132216,52992,72002,full
132220,51431,167101,full
132222,51630,3164,full
132232,47479,30034,full
132234,78231,52681,full
132236,11521,44409,full
132238,109096,265741,full
132240,33342,43789,full
132247,168785,95493,full
132249,61667,281180,full
132253,1510983,134693,full
132259,87561,46915,full
132261,67306,42495,full
132264,49472,91472,full
132268,89598,52212,full
132270,2369600,301229,full
132272,93586,86269,full
132275,235413,61865,full
132278,81233,85184,full
132280,1679276,274415,full
132282,43359,86258,full
132284,30089,94739,full
132286,3334794,299353,full
132288,64627,92716,full
132294,100904,70247,full
132296,83151,128043,full
132298,455989,147264,full
132300,199175,185843,full
132302,46389,45679,full
132307,25176,291558,full
132309,86593,47944,full
132315,1094198,20036,full
132317,2787834,165321,full
132319,1535430,275244,full
132325,67671,28855,full
132327,59933,128614,full
132331,97263,91683,full
132333,3149640,278990,both
132335,3365778,270400,full
132338,2717318,259453,full
132340,2917336,214464,full
132342,406941,38154,full
132344,297169,35703,full
132346,130192,43913,full
132348,1197580,17669,full
132352,1659216,164331,full
132354,35405,97829,full
132356,3297792,281778,full
132358,3742284,330431,full
132360,1169809,19599,full
132362,124770,14572,full
132364,3600950,260310,full
132366,2404217,248087,full
132368,2160163,94205,full
132370,1254956,225982,full
132372,2157346,139862,full
132374,55336,75066,full
132377,1552224,289720,full
132379,395441,294517,full
132381,3541262,282631,full
132384,75950,32029,full
132386,72435,96337,full
132388,68384,55044,full
132390,64895,85644,full
132392,61383,84511,full
132394,69385,144498,full
132402,3402110,290865,full
132404,56661,75989,full
132408,89491,49823,full
132410,88176,154276,full
132412,83197,241939,full
132414,378011,246654,full
132416,416908,12697,full
132418,3528666,329540,full
132420,166090,18068,full
132422,3104930,278316,full
132424,2726560,228205,full
132430,2287170,272418,full
132432,2186781,142115,full
132434,1467388,52333,full
132436,69336,38035,full
132438,86405,266331,full
132440,64126,45873,full
132442,2911668,284289,full
132444,4115896,325382,full
132446,3715406,284470,full
132448,4114478,332759,full
132450,2671980,228381,full
132452,884138,290043,full
132454,1555440,254936,full
132456,456144,21461,full
132458,3660770,295592,both
132460,4186548,315367,full
132462,3622332,313074,both
132464,1876349,114003,full
132468,1773764,128207,full
132470,41460,35852,full
132472,2361700,201132,full
132474,1356395,28904,full
132476,2098791,194883,full
132478,106671,46808,full
132480,1655441,293863,both
132482,2252552,297702,full
132484,3458236,250756,full
132486,2387513,132342,full
132488,2404299,319389,both
132490,439783,174615,full
132492,3838978,329241,full
132494,3607812,261906,full
132496,1772288,256924,both
132516,142633,143525,full
132518,420560,21891,full
132520,3369350,333089,full
132522,1638979,70758,full
132524,3804114,283691,full
132526,1645774,95056,full
132528,1229236,44216,full
132530,64494,87503,full
132532,65703,198044,full
132534,3662904,336018,full
132537,69001,85966,full
132539,80440,26503,full
132541,97021,39992,full
132543,97221,48846,full
132545,1381767,37932,full
132547,2523832,325113,both
132549,4270516,309304,both
132551,3112654,248611,full
132553,22440,131455,full
132555,1501757,39185,full
132557,1493941,54735,full
132559,1493940,54732,full
132561,3682160,265330,full
132563,3121050,214074,full
132565,950500,26687,full
132567,189981,13892,full
132569,4504452,333103,full
132571,1032747,21383,full
132575,1777595,197583,full
132577,1754177,73529,full
132579,2423504,122662,full
132584,327698,50794,full
132586,2006869,111771,full
132588,2534660,262009,full
132590,2171902,250745,full
132592,2461034,168864,full
132594,1837562,300155,full
132596,80513,60591,full
132600,81975,77128,full
132604,1158278,27698,full
132606,196025,252845,full
132608,3202120,250349,full
132610,363277,50113,full
132612,1538988,108309,full
132614,3539664,261860,full
132616,3499458,312793,full
132618,2044801,192712,both
132622,1979269,80530,full
132624,4047350,296941,full
132626,3972398,290300,full
132628,4018690,311627,full
132630,3120408,297270,full
132632,2483260,175112,full
132634,2104080,100830,full
132636,1542930,118762,full
132638,119863,44706,full
132642,47559,31042,full
132644,1861445,289723,full
132646,974662,28969,full
132648,3488462,269258,full
132650,304564,36897,full
132652,1434435,101669,full
132654,61038,45190,full
132656,4437640,327418,full
132658,3662066,321030,full
132660,3064298,332340,full
132662,1368070,72953,full
132664,85335,63573,full
132666,3657420,290304,full
132668,1112097,144097,full
132672,41196,106824,full
132678,64193,107321,full
132682,104142,12447,full
132684,146652,127546,full
132686,28842,31899,full
132688,104225,70026,full
132690,50087,86768,full
132701,113539,142150,full
132711,808348,56555,full
132719,84739,52702,full
132723,51066,204686,full
132725,56646,134608,full
132727,56918,170315,full
132735,2090629,309889,full
132739,486597,18819,full
132741,816527,10037,full
132745,48412,122252,full
132747,105719,186869,full
132749,20590,80168,full
132751,49955,118549,full
132753,59837,48136,full
132758,68950,56153,full
132760,70844,155597,full
132762,77548,142358,full
132764,78256,56177,full
132766,93650,56134,full
132780,2281591,266689,full
132784,69944,54388,full
132788,1951133,96087,full
132790,1014766,59810,full
132792,3567200,253262,full
132794,3477752,328252,full
132796,2126355,254128,both
132798,3319920,241257,full
132800,2788716,284537,both
132806,28836,242332,full
132808,30168,79968,full
132816,69156,63187,full
132824,61599,53623,full
132826,63660,92705,full
132832,38409,29100,full
132836,71362,155128,full
132840,39820,51476,full
132844,76632,63029,full
132846,43142,28663,full
132860,71135,59873,full
132862,41761,23334,full
132864,174676,46626,full
132870,86074,109279,full
132872,53850,81720,full
132874,2043979,89156,full
132877,378936,259180,full
132879,200173,125889,full
132883,1441953,284689,full
132888,3098812,300302,both
132894,124312,90171,full
132896,378549,258630,full
132898,124899,89315,full
132900,2193091,134602,full
132902,2444946,173205,full
132904,1550557,105972,full
132906,3625152,321494,full
132908,77497,39412,full
132910,85486,40978,full
132912,92962,146047,full
132914,95094,61108,full
132916,72930,40348,full
132918,74478,39965,full
132922,74473,28682,full
132924,75984,28324,full
132926,75987,28325,full
132936,84869,28574,full
132938,195192,153035,full
132940,75085,89817,full
132942,35713,84708,full
132944,35124,99545,full
132946,153487,294085,full
132948,207415,166260,full
132950,220832,146270,full
132952,200087,31524,both
132954,3741860,290504,full
132958,2732932,174351,full
132961,2935476,250734,both
132965,3077108,249916,full
132967,1398991,121929,full
132969,2095684,84300,full
132971,3089326,282983,full
132975,1247658,139215,full
132977,3148834,202575,full
132979,2371486,134126,full
132981,2180333,137955,full
132987,1928335,150230,full
132989,2510028,259611,full
132991,3697566,265851,full
132993,3103576,214093,full
132995,1242423,71394,full
132997,3612032,259072,full
132999,60608,107184,full
133001,61011,182067,full
133005,58866,254321,full
133013,128447,2192,full
133017,57467,110260,full
133019,55833,229134,full
133029,101467,49212,full
133045,98072,28318,full
133047,93090,30997,full
133055,84036,28678,full
133067,75720,52809,full
133069,76102,50849,full
133071,75852,52810,full
133073,75352,53155,full
133075,74952,94809,full
133077,75152,52808,full
133079,73051,28489,full
133081,135026,105859,full
133083,134821,3701,full
133085,68394,28488,full
133087,69956,68146,full
133089,67696,3699,full
133091,67602,64630,full
133093,64787,105079,full
133097,63413,64525,full
133099,63439,145002,full
133105,210076,148431,full
133107,69962,151423,full
133109,169810,260857,full
133115,3699674,268159,full
133117,2232578,215946,full
133119,2350852,290656,full
133121,1227789,92397,full
133123,426955,15165,full
133125,450982,13284,full
133127,383206,15016,full
133129,4215332,316322,full
133131,795338,21705,full
133133,2066832,73456,full
133135,3921852,285733,full
133137,1800254,57737,full
133139,859594,13002,full
133141,2396690,129533,full
133143,1294138,13004,full
133145,1610301,34134,full
133147,1092053,13283,full
133149,2197823,91342,full
133151,1484922,23566,full
133153,2630134,168903,full
133155,1314715,13459,full
133157,3504064,255718,full
133159,2946582,196254,full
133161,1398940,16418,full
133163,1007920,16962,full
133165,775425,13285,full
133167,313255,15015,full
133169,480345,15906,full
133171,3321254,227200,full
133173,1201561,18198,full
133175,313254,136215,full
133177,60298,53019,full
133179,66168,56858,full
133181,58600,33447,full
133183,2554946,325557,full
133185,3547740,304410,full
133187,213688,98297,full
133195,2679042,249070,both
133197,2632340,237718,full
133199,92238,96349,full
133201,2150006,104513,full
133203,1935193,68370,full
133205,2833398,216989,full
133207,3804556,289339,full
133209,116891,54002,full
133215,1094584,21671,full
133217,4312536,335819,full
133219,1216515,44683,full
133221,73340,37339,full
133223,2307002,218670,full
133225,3231010,240704,full
133227,20693,183832,full
133229,3717068,290815,full
133231,1418757,200918,full
133233,2343158,174378,full
133235,2854894,227325,full
133237,1590013,135214,full
133239,2167056,209556,full
133241,2210834,160768,full
133243,1301130,287815,full
133255,2472432,193418,full
133259,420333,38911,full
133262,1567279,173911,full
133264,62792,75947,full
133270,3427772,298634,full
133274,1610444,268015,full
133276,3399916,283322,full
133279,3213062,232351,full
133281,3623726,275601,both
133283,1227797,44720,full
133285,2979638,284581,full
133287,1950222,113374,full
133289,2538128,182228,full
133291,2630916,288931,full
133293,90251,85129,full
133295,3845960,314407,both
133297,1806910,171755,full
133299,1478433,256562,full
133301,1474579,256328,full
133303,1662514,55194,full
133305,162211,65252,full
133307,2120160,111173,full
133309,78517,64316,full
133311,1649416,201867,full
133313,3137552,221418,full
133315,2124998,84350,full
133317,1834234,89595,full
133319,3393198,320179,full
133321,2952438,305022,full
133323,2182169,128766,full
133325,1707818,57510,full
133327,64590,158443,full
133329,1541153,133741,full
133331,1495776,179159,full
133333,3345206,253291,full
133335,1492959,75910,full
133337,263868,49785,full
133339,3781762,332286,full
133343,939684,42413,full
133345,35009,110980,full
133347,1930463,330115,full
133349,4163668,316715,full
133351,113151,50106,full
133353,81055,42156,full
133355,96852,77352,full
133357,4136056,320882,full
133361,63845,64714,full
133365,3155242,306482,both
133367,2660332,168758,full
133369,134805,153737,full
133371,1651062,60170,full
133373,68179,240607,full
133375,2077772,149868,full
133377,3327624,301728,both
133379,1584943,205466,full
133381,2372776,130612,full
133383,3417756,284305,full
133385,1488594,101852,full
133387,3904770,285581,full
133389,3767372,332835,full
133391,4234734,326923,full
133393,3323314,265934,full
133395,3469960,256021,full
133397,2090488,164286,full
133399,3398436,252596,full
133404,130508,273879,full
133407,1534017,54466,full
133409,90702,147055,full
133413,1692084,89857,full
133415,3328092,323214,full
133417,3672640,327476,full
133419,2848292,254470,both
133421,273244,59839,full
133423,69460,62363,full
133429,74570,121927,full
133437,3187076,223895,full
133439,3631430,264471,full
133441,2246924,241553,full
133443,3626436,290370,full
133447,55264,172747,full
133455,62205,46568,full
133457,62151,46443,full
133463,65104,61738,full
133469,254814,241562,full
133473,282100,44488,full
133479,175663,101652,full
133483,167840,187447,full
133489,66923,97987,full
133493,66908,107193,full
133501,79248,218772,full
133503,142745,72949,full
133505,65226,94527,full
133507,2318440,136368,full
133509,3526160,266621,full
133515,64449,108353,full
133517,53374,70324,full
133519,49841,183049,full
133529,68870,134223,full
133531,68742,96793,full
133533,63237,139170,full
133539,428283,75193,full
133541,2150543,190795,full
133543,3062414,261033,full
133545,2980472,258099,both
133547,4341806,337101,full
133551,79912,90879,full
133555,98659,108969,full
133557,89383,187219,full
133559,84714,52777,full
133561,65133,259550,full
133565,56583,130401,full
133567,434541,13775,full
133569,110500,1481,full
133571,94015,174754,full
133573,14446,175869,full
133575,17813,50868,full
133577,19607,50922,full
133579,336678,67025,full
133581,3074610,214138,full
133583,3704352,330544,full
133585,60594,147287,full
133587,116116,42770,full
133591,60529,9646,full
133593,2088745,266442,full
133596,2495212,213857,full
133600,26739,27998,full
133602,3042800,277662,full
133606,163180,66082,full
133610,61023,127142,full
133620,40071,29846,full
133624,5149,208517,full
133626,1910608,191829,full
133628,50547,242629,full
133630,25393,188465,full
133632,43746,252886,full
133638,37404,257084,full
133643,2126403,193524,full
133645,2402927,258480,both
133647,4503900,333382,full
133649,2151885,120370,full
133651,1540868,147841,full
133653,3205394,313867,full
133655,1634013,57419,full
133657,117412,31789,full
133661,65405,42533,full
133667,92851,61777,full
133671,2759372,201419,full
133673,2395228,173165,full
133675,397312,69129,full
133677,2583020,129360,full
133679,2075373,134255,full
133689,3488328,326284,full
133691,2488042,218482,full
133693,1800338,242065,full
133695,3614516,241882,full
133697,1261047,21625,full
133699,400234,28740,full
133701,250214,48842,full
133703,1345734,17593,full
133706,103900,55033,full
133708,4311466,305088,full
133710,2325977,245846,full
133712,76727,31139,full
133714,2050634,123969,full
133716,55400,42279,full
133718,488832,191608,full
133720,1726889,78478,full
133722,1761005,257521,full
133724,3587064,298830,full
133727,2400441,276550,full
133729,96119,34312,full
133731,1799508,118612,full
133733,489751,127326,full
133735,366227,58301,full
133737,2610862,222885,full
133739,58361,148782,full
133741,95441,71393,full
133743,2403899,123949,full
133745,117439,51268,full
133747,1935302,145221,full
133749,3036548,215976,full
133753,2076346,297362,full
133757,61748,76018,full
133759,1043844,40537,full
133761,54095,102165,full
133763,4309834,308715,full
133767,109117,58128,full
133769,242519,21614,full
133771,3464902,254320,both
133773,3881768,322766,full
133775,122116,88937,full
133778,3163304,287483,full
133780,3499048,256057,full
133782,1881002,287424,both
133784,78398,28746,full
133788,71189,40029,full
133792,67956,103067,full
133796,316763,14067,full
133798,2967224,268920,both
133800,66216,41051,full
133802,3205376,223485,full
133804,2327453,138502,full
133806,2798456,259830,full
133808,4003774,291854,full
133810,848552,24632,full
133812,97818,169844,full
133814,437325,84572,full
133816,104822,65497,full
133818,81145,193387,full
133820,1253596,40774,full
133822,89593,35564,full
133824,1883367,94365,both
133826,104870,87321,full
133828,117061,291613,full
133830,110543,103675,full
133832,2403021,171424,full
133835,3696804,337210,full
133837,2196430,113040,full
133841,86945,244418,full
133845,70332,114953,full
133849,393684,182424,full
133851,2422326,167649,full
133853,59025,33382,full
133859,4239548,310319,full
133861,75249,21554,full
133863,3121096,215520,full
133865,3122764,337944,full
133867,1731701,248574,full
133869,3321300,292040,full
133871,62502,61041,full
133873,2534634,322488,full
133875,1813327,56959,full
133877,79319,75162,full
133879,60330,5061,full
133881,121403,63625,full
133883,2298416,190853,full
133885,3692768,261039,full
133887,3164198,261857,full
133889,75030,51560,full
133891,2075223,91584,full
133893,778631,17566,full
133895,2404370,224303,full
133897,3152602,283704,full
133900,126908,104146,full
133909,29952,115384,full
133911,31124,140470,full
133915,28669,140418,full
133919,31125,74314,full
133921,29951,125873,full
133923,28667,38433,full
133925,28670,140472,full
133933,60288,5056,full
133935,65009,26181,full
133941,3481210,277399,full
133943,93491,105869,full
133945,3312868,321769,full
133949,3683702,281730,full
133951,43587,118575,full
133964,2872570,294544,full
133966,371878,48643,full
133970,46198,43351,full
133974,79867,12826,full
133976,83144,84628,full
133980,104054,191322,full
133982,300470,61803,full
133984,42953,73369,full
133986,25844,236395,full
133988,194422,52051,full
133990,83146,78552,full
133992,117106,104106,full
133994,2633666,320703,full
134002,52343,170277,full
134004,439876,25973,full
134006,46468,132641,full
134009,49973,59142,full
134011,17809,47590,full
134013,1881060,165567,full
134015,11193,32683,full
134017,4657764,334132,full
134019,59855,47759,full
134021,2486678,259954,full
134023,2219650,291817,full
134025,1739304,334130,both
134027,484881,33510,full
134029,118949,32648,full
134033,89776,170033,full
134035,39372,35401,full
134037,86561,197366,full
134041,72613,20870,full
134043,65457,95431,full
134045,128960,107705,full
134057,169815,156145,full
134059,68539,46567,full
134063,62130,112601,full
134069,2547942,277778,full
134071,62428,83444,full
134073,62907,109774,full
134075,65671,143887,full
134077,70262,38359,full
134079,66124,83475,full
134081,68963,83461,full
134083,57694,27862,full
134085,123186,27922,full
134087,79619,83446,full
134089,59529,53194,full
134093,2192582,160833,full
134095,874952,104522,full
134097,494239,63717,full
134099,97118,118794,full
134101,416292,64483,full
134103,972546,179288,full
134105,1224449,41703,full
134107,372478,23898,full
134109,1217565,25936,full
134111,436254,64268,full
134113,148388,186634,full
134115,276613,40373,full
134117,4547120,339533,full
134120,67907,110419,full
134122,63790,36530,full
134124,67321,3122,full
134126,2497980,281418,full
134128,2571226,259261,full
134130,3659388,286217,both
134152,69229,22376,full
134154,67489,112355,full
134156,3546370,276137,full
134158,2948790,333381,both
134160,2146960,109835,full
134162,1075746,30778,full
134164,75656,86633,full
134166,2266781,294862,full
134168,3263690,250784,full
134170,3472226,251516,both
134172,1943765,151693,full
134174,2062961,102596,full
134176,1646979,58859,full
134178,3447364,320295,full
134180,3678782,323517,full
134182,2556308,273886,full
134184,1198196,20963,full
134186,82510,64100,full
134194,198757,187771,full
134196,76779,64577,full
134198,59935,270585,full
134202,1266093,240478,full
134204,3697626,269494,full
134206,68369,82465,full
134208,51204,119687,full
134210,66372,37873,full
134212,53361,43112,full
134214,3312830,310593,full
134220,49152,189243,full
134222,49019,20806,full
134224,46561,247451,full
134226,52006,261419,full
134228,60662,198312,full
134230,1324059,21297,full
134232,248185,46406,full
134234,323013,21175,full
134236,453729,21567,full
134238,190419,51216,full
134240,114234,21570,full
134242,123381,56927,full
134244,88196,42098,full
134246,3247714,334074,both
134248,4382552,318256,full
134250,56357,45210,full
134252,80037,27937,full
134254,61434,337789,full
134256,177867,89330,full
134262,94899,154397,full
134266,90179,198240,full
134268,93120,122767,full
134276,86343,62558,full
134278,90200,92469,full
134280,86577,200445,full
134282,79362,85602,full
134284,79228,155797,full
134290,76853,75903,full
134294,73213,200331,full
134296,71196,24085,full
134298,70423,30929,full
134302,69489,84642,full
134312,55234,169618,full
134322,49475,65651,full
134326,80439,10986,full
134328,807006,119409,full
134330,2797242,190940,full
134332,995031,19025,full
134334,419058,20359,full
134336,110546,109028,full
134338,490210,14394,full
134340,457875,87995,full
134342,432047,20968,full
134344,437238,20364,full
134346,384491,150922,full
134348,118751,33125,full
134350,39757,30162,full
134352,109010,33124,full
134354,291376,33457,full
134356,120456,166259,full
134358,3242756,339992,full
134360,4137596,323384,full
134362,3796936,334088,full
134366,1847687,119172,full
134368,3079380,238713,both
134370,3230162,265193,full
134372,38123,43269,full
134374,823671,13179,full
134376,277663,69921,full
134378,2896036,209415,full
134381,2296857,314555,full
134383,358647,38608,full
134385,800159,80136,full
134387,1468721,81616,full
134389,83865,96411,full
134391,50325,270015,full
134393,3152624,271718,both
134395,61431,29510,full
134398,880570,26861,full
134402,2651916,229702,full
134405,90383,58611,full
134407,91925,43211,full
134409,91148,38262,full
134411,93645,58615,full
134413,93869,58613,full
134415,164519,57918,full
134423,99293,43646,full
134425,102668,173177,full
134427,103991,43648,full
134429,129161,61303,full
134433,159611,43649,full
134437,113841,75001,full
134445,3916378,328720,full
134447,87653,58191,full
134449,87971,38285,full
134453,189021,43571,full
134459,84782,121516,full
134469,81536,75336,full
134487,190591,82066,full
134495,192427,279568,full
134497,72009,139563,full
134499,87798,49352,full
134501,403888,246917,full
134503,91671,39895,full
134505,889222,2197,full
134507,60092,101029,full
134509,66914,19095,full
134511,97364,30993,full
134513,77917,103612,full
134515,85204,17381,full
134517,83959,42251,full
134519,3970854,264525,full
134521,3474994,268100,full
134524,3817848,280276,full
134526,780660,86700,full
134528,1243974,222936,both
134530,1109488,44486,full
134532,65224,39309,full
134536,2275813,132551,full
134538,64091,34449,full
134540,19451,79757,full
134542,3205304,231625,full
134549,1565068,98120,full
134551,2042443,135695,full
134553,2456720,161545,full
134555,3237406,250235,full
134557,2343371,173847,full
134559,2402565,169683,full
134563,3066270,231176,full
134565,1808015,53319,full
134567,3908634,321160,full
134569,1767372,245906,both
134571,459516,69520,full
134573,2387601,215646,full
134575,3374966,239877,full
134577,74941,95565,full
134579,2368749,126315,full
134581,1539489,84196,full
134583,3132632,316067,full
134585,2278284,158589,full
134587,2182972,244783,full
134589,3311588,253267,full
134591,3402078,300179,full
134593,379370,21265,full
134595,116749,126969,full
134597,2893780,245527,full
134599,70283,47246,full
134601,3966544,279992,full
134603,2215221,159967,full
134605,384328,46923,full
134607,100712,146045,full
134609,1075340,221171,full
134611,64542,46809,full
134613,75292,146030,full
134615,65180,47150,full
134617,13690,175518,full
134619,13823,146730,full
134621,210804,72204,full
134623,346900,26807,full
134625,110307,20333,full
134627,251590,70122,full
134629,4627104,343070,full
134631,2715446,231562,full
134633,1691343,117452,full
134635,979917,46930,full
134637,1480201,21535,full
134639,2493386,199374,full
134641,3776402,262311,full
134643,406728,9288,full
134645,447383,78696,full
134647,775461,51604,full
134649,2106744,150473,full
134651,1579232,76101,full
134653,1543017,61035,full
134657,1935742,223932,full
134659,64425,2462,full
134661,92797,66135,full
134664,2229377,176077,full
134666,68200,53780,full
134676,44435,252894,full
134678,2766268,262788,full
134680,4359416,320006,full
134684,101609,37307,full
134687,28799,106113,full
134689,37737,191487,full
134695,48217,202198,full
134697,222167,38309,full
134700,2199436,334440,full
134702,2718442,294483,full
134704,1985970,296192,full
134706,840305,296194,full
134708,1865333,329243,full
134710,3883282,279960,full
134712,4137324,298664,full
134722,62207,73208,full
134724,49715,31984,full
134732,29593,43419,full
134740,27395,112618,full
134745,227858,115572,full
134747,61556,14755,full
134749,61594,105056,full
134751,1778342,86412,full
134755,63128,33744,full
134757,49432,127564,full
