taxi1,taxi2,proximity_count,min_distance_m,avg_distance_m,min_time_diff_s,avg_time_diff_s
20000010,20000570,2,1.2527403956972272,3.098554616152409,0,1.5
20000634,20000682,2,1.2527403956972272,2.6278788775329156,4,4.0
20000440,20000632,2,1.2527407690343153,2.4353954505501965,0,0.0
20000334,20000504,2,1.252740831257143,1.7567302052450966,2,2.0
20000525,20000649,2,1.2527410179255927,2.7650439049646813,2,3.5
20000431,20000472,2,1.2527413912623366,2.214140872759564,0,0.0
20000012,20000618,2,1.2527414534851073,1.8625699846831094,2,2.0
20000085,20000612,2,1.2527415162495679,2.9250013383441087,3,3.0
20000345,20000508,2,1.252741951267066,2.7650369728170787,2,2.0
20000509,20000678,2,1.2527420134897849,2.9248802623910994,1,1.5
20000051,20000574,2,1.2527427607931276,3.0986250390458845,3,3.5
20000084,20000189,2,1.2527431956308892,1.6271259378551175,2,2.0
20000297,20000570,2,1.2527432579429607,1.8626453667255056,1,2.0
20000178,20000523,2,1.252743444521272,1.8791130201888009,4,4.0
20000177,20000333,2,1.2527438178566743,2.2144069782729527,4,4.5
20000186,20000408,2,1.2527438179461416,1.6957050349592226,5,5.0
20000003,20000260,2,1.2527439423912299,2.1740721036266186,4,4.0
20000506,20000576,2,1.2527441290588195,2.575841955386892,4,4.0
20000217,20000594,2,1.2527441290588195,2.435525359803197,5,5.0
20000051,20000129,2,1.2527442535038502,2.575650086507901,3,4.0
20000376,20000611,2,1.252745000173554,1.8791235668763253,5,5.0
20000021,20000222,2,1.2527454357305,3.0352286937242634,5,5.0
20000026,20000093,2,1.252745871828857,1.3799468530374925,1,2.5
20000026,20000288,2,1.2527464312881784,2.5054943561814973,2,2.0
20000105,20000324,2,1.2527466801773688,2.765024320359924,1,3.0
20000092,20000571,2,1.2527472401777113,3.03492700891211,1,1.5
20000513,20000589,2,1.2527473023104745,2.50549731168931,5,5.0
20000173,20000397,2,1.252747302399943,2.306035313396225,1,1.0
20000067,20000367,2,1.252747302399943,1.7566515135097402,3,3.5
20000332,20000601,2,1.252747302399943,2.2144087205445873,5,5.0
20000454,20000545,2,1.2527473646221687,1.7567236969932076,2,2.0
20000325,20000430,2,1.252747426844389,1.7567747740775463,4,4.0
20000048,20000273,2,1.252747551288812,2.575683725665029,0,2.0
20000039,20000111,2,1.2527476757332123,3.098554566824628,3,3.0
20000672,20000674,2,1.2527478008087487,2.5054590133216985,4,4.5
20000542,20000606,2,1.2527478623103006,1.8791093801164696,0,1.5
20000502,20000510,2,1.2527479246219437,2.627882641995274,0,0.0
20000173,20000351,2,1.2527479867546434,2.663038905658126,1,1.0
20000363,20000470,2,1.252748049066275,1.6956845704876702,1,1.5
20000084,20000527,2,1.2527481734211148,3.0986879029864483,2,2.0
20000506,20000904,2,1.252748235732729,2.174074275461013,2,3.5
20000230,20000576,2,1.252748235732729,3.035225442388505,5,5.0
20000633,20000900,2,1.2527484230302905,2.941800773127605,3,3.0
20000343,20000515,2,1.2527484230302905,2.133541698988594,3,4.0
20000243,20000470,2,1.2527484230302905,2.7650443637226183,5,5.0
20000042,20000605,2,1.2527484846212542,2.306039153016022,1,1.5
20000041,20000356,2,1.2527484846212542,2.7590806261945984,2,3.0
20000548,20000651,2,1.2527486090654825,2.6278829842170435,1,2.0
20000361,20000518,2,1.2527486090654825,2.941883275950758,3,3.5
20000364,20000577,2,1.2527486090654825,2.2145004722095116,4,4.0
20000230,20000255,2,1.252748671287588,2.575616805411539,3,3.0
20000128,20000140,2,1.252748671287588,1.695709065683559,4,4.0
20000048,20000500,2,1.252748671287588,2.765042920592392,5,5.0
20000093,20000516,2,1.2527488578644008,1.862593265087627,2,3.0
20000308,20000589,2,1.2527489201759525,2.1335241563005036,2,3.0
20000041,20000516,2,1.2527489201759525,2.9250202234997746,4,4.0
20000243,20000570,2,1.252749542306993,3.098695397760267,5,5.0
20000364,20000697,2,1.2527496046184818,1.8791600284078842,0,2.5
20000026,20000386,2,1.2527496673821847,3.035234248015347,5,5.0
20000273,20000468,2,1.2527497290625036,1.879124624660017,1,1.0
20000036,20000083,2,1.2527497290625036,1.252755453438436,2,2.5
20000177,20000269,2,1.2527499785816365,1.862535515297688,4,4.0
20000334,20000434,2,1.2527499785816365,2.7596855166834855,5,5.0
20000140,20000452,2,1.2527500400829878,2.505499613906073,4,4.0
20000224,20000678,2,1.2527500401724574,2.306027771970779,1,2.0
20000254,20000633,2,1.252750102394431,2.925037066500251,3,3.5
20000015,20000343,2,1.2527501646163988,3.035114965642726,0,2.0
20000500,20000682,2,1.2527501646163988,1.8789514074653373,5,5.0
20000426,20000653,2,1.2527504756366825,1.5308263646182096,1,2.5
20000007,20000040,2,1.252750475726152,2.765025598907698,1,1.0
20000123,20000269,2,1.2527506007117015,1.8625369615479987,1,1.0
20000470,20000633,2,1.2527506007117015,2.5752695724071435,2,3.0
20000423,20000576,2,1.2527506007117015,2.306038726383528,4,4.0
20000177,20000527,2,1.252750600801171,2.2144068356215088,5,5.0
20000004,20000058,2,1.252750662391935,2.1334942024378827,2,2.0
20000076,20000480,2,1.2527507246138514,1.862541847181065,3,3.0
20000172,20000624,2,1.2527508490576666,1.379980682673052,0,1.0
20000113,20000570,2,1.2527510978557586,2.1335306239227148,4,4.0
20000308,20000698,2,1.2527510979452283,1.3799782213629839,3,3.5
20000151,20000521,2,1.2527510979452283,1.3799520521274946,5,5.0
20000632,20000668,2,1.2527512846108393,2.1740637245747934,1,1.5
20000136,20000341,2,1.2527513468326983,1.7567489617468888,1,1.5
20000116,20000360,2,1.2527513468326983,3.0352747271794733,1,2.5
20000187,20000560,2,1.2527514090545515,1.8623492156091352,2,2.5
20000076,20000346,2,1.2527515956306066,2.4355633889550226,4,4.5
20000051,20000187,2,1.2527515957200768,2.1335143226751394,0,2.5
20000239,20000463,2,1.2527517201637313,2.306051955171248,0,1.0
20000101,20000158,2,1.2527518452385205,2.9419009513779235,2,2.0
20000295,20000435,2,1.2527518452385205,2.510322093731798,3,3.0
20000113,20000503,2,1.2527518452385205,2.1740763568479506,4,4.0
20000271,20000482,2,1.2527521563474993,2.9410316775493013,1,1.0
20000217,20000529,2,1.2527521563474993,1.5309512177827413,3,3.0
20000010,20000272,2,1.2527521563474993,1.879031689897432,5,5.0
20000036,20000285,2,1.2527523423816607,2.765027333703871,1,2.5
20000429,20000472,2,1.2527524674563348,2.17405875089983,4,4.0
20000295,20000392,2,1.2527530268207205,2.510368972154417,1,1.0
20000080,20000167,2,1.252753337929155,1.6957122190405252,5,5.0
20000207,20000288,2,1.252753463003645,2.7650426558166235,0,1.0
20000054,20000487,2,1.2527535245941468,2.9416824289656613,4,4.5
20000272,20000539,2,1.252753649037446,1.5309531705875075,4,4.0
20000036,20000229,2,1.2527537112590867,2.7649767700103633,0,1.0
20000249,20000351,2,1.2527537741118784,2.2144720348863993,1,1.5
20000363,20000554,2,1.2527538978345047,1.6957136467333467,4,4.0
20000239,20000548,2,1.2527538979239754,2.9418292640561,1,1.0
20000148,20000431,2,1.2527538979239754,2.8871123542375274,2,2.0
20000207,20000588,2,1.252754022277735,2.214364172698597,0,2.0
20000296,20000472,2,1.252754022277735,1.7567468859658746,5,5.0
20000356,20000384,2,1.252754146810413,2.5054251313124016,2,2.0
20000431,20000651,2,1.2527543334751812,3.035025828368669,4,4.0
20000129,20000261,2,1.2527544579183312,2.7534763933793247,3,3.5
20000487,20000578,2,1.2527548934691757,2.7534911230219854,0,0.5
20000340,20000557,2,1.2527550185433785,2.4355246002073243,1,1.0
20000338,20000393,2,1.2527550801337373,2.133517926789071,3,3.0
20000038,20000042,2,1.2527551423552465,2.7650526433709604,1,2.0
20000338,20000548,2,1.2527551423552465,2.663051305141573,1,3.0
20000524,20000547,2,1.2527551423552465,1.5309568469980896,2,2.0
20000503,20000562,2,1.2527553295614238,2.8840401028623224,1,2.0
20000144,20000456,2,1.2527553296508949,2.6278863445097493,1,2.0
20000596,20000604,2,1.2527553296508949,3.034985871708939,2,3.5
20000011,20000421,2,1.2527553911517544,2.575373210952483,3,3.0
20000085,20000663,2,1.2527553912412255,2.8871320299680803,0,0.0
20000224,20000527,2,1.2527553912412255,2.3060418177235142,1,1.0
20000387,20000648,2,1.252755453462706,3.098524402005685,2,2.5
20000024,20000171,2,1.2527555155947092,3.035267710755794,2,2.0
20000188,20000429,2,1.2527555156841808,2.435283372942836,4,4.5
20000142,20000307,2,1.2527555779056496,2.435568654283651,2,2.5
20000483,20000686,2,1.252755640758268,2.7535665454387255,0,2.0
20000308,20000364,2,1.25275570234857,2.8859867629013753,2,2.0
20000328,20000506,2,1.2527557645700218,1.879064048894021,3,3.5
20000129,20000632,2,1.2527559518654978,2.3060440468161154,2,3.5
20000126,20000515,2,1.2527560134557714,1.6957149778703908,1,1.0
20000363,20000492,2,1.2527561378986118,2.505699949288659,2,2.0
20000388,20000527,2,1.2527562001200232,3.0985293160316085,3,4.0
20000007,20000515,2,1.2527563245628295,1.6956944308548998,3,3.5
20000060,20000607,2,1.2527563867842237,2.663044435645491,0,0.0
20000206,20000633,2,1.2527564490056122,2.6630090903643233,2,2.5
20000126,20000129,2,1.2527565740795275,3.0985136110126805,4,4.5
20000523,20000904,2,1.252756635669744,2.7596397460736584,2,3.0
20000321,20000392,2,1.2527568223338237,2.663052049453212,1,2.0
20000387,20000668,2,1.2527568223338237,2.133553966679668,3,3.0
20000119,20000325,2,1.2527570089083804,1.6957134710313846,1,1.0
20000249,20000398,2,1.2527571962929833,2.1361814050349466,0,0.5
20000026,20000516,2,1.2527571962929833,2.575318368063907,3,3.5
20000051,20000321,2,1.252757257883143,2.1335212913239188,4,4.0
20000247,20000684,2,1.252757631210907,2.7535769214013426,4,4.0
20000040,20000632,2,1.252757693432181,2.306047887998849,0,0.0
20000268,20000419,2,1.2527578185058659,1.879055554616715,2,3.5
20000009,20000152,2,1.2527578185058659,2.4355191065053767,5,5.0
20000120,20000686,2,1.2527578800959682,2.214483708005874,0,2.5
20000073,20000670,2,1.2527578800959682,2.3060489094674894,4,4.0
20000144,20000605,2,1.2527579423172193,1.7567561382951726,1,1.0
20000021,20000406,2,1.2527582534233883,3.0979558738994353,0,1.5
20000495,20000518,2,1.2527582534233883,2.6630323463542105,3,3.0
20000334,20000651,2,1.252758315644605,2.5756623660290083,3,3.0
20000037,20000494,2,1.2527583778658158,1.8625727720368515,5,5.0
20000024,20000258,2,1.2527583778658158,2.765026779866481,5,5.0
20000148,20000634,2,1.2527584406287027,2.663032516506697,1,2.0
20000406,20000434,2,1.2527584407181749,2.305928242606213,0,1.5
20000109,20000421,2,1.2527584407181749,2.174077313059786,2,2.0
20000310,20000488,2,1.2527585023082204,2.505516724620997,4,4.0
20000114,20000486,2,1.252758626750602,2.5054641465982357,2,2.5
20000054,20000608,2,1.2527587518241143,2.941897436408938,3,4.0
20000047,20000495,2,1.2527588134141312,1.695715922261743,1,1.0
20000027,20000588,2,1.2527588755458239,2.9250285587063116,4,4.0
20000077,20000482,2,1.2527588756352963,2.2124956940147547,3,3.5
20000021,20000698,2,1.2527589378564554,2.213871926690478,1,1.5
20000161,20000173,2,1.2527590000776088,1.5309642048758005,2,2.0
20000343,20000626,2,1.2527591251510524,2.925030666924861,4,4.0
20000077,20000421,2,1.252759248872693,2.505459977218303,2,2.5
20000207,20000280,2,1.2527592489621657,2.759682615827118,2,2.0
20000494,20000665,2,1.252759311093818,2.9410343456409542,3,4.0
20000503,20000516,2,1.2527593734044096,2.663016830229089,0,1.5
20000187,20000562,2,1.2527596844204465,2.7593160345269627,1,1.5
20000543,20000597,2,1.2527596844204465,1.8791394955648562,5,5.0
20000364,20000431,2,1.252759684509919,1.8621076777617125,0,0.5
20000377,20000577,2,1.2527597472726844,1.8619778189817546,1,2.5
20000138,20000171,2,1.2527597472726844,2.136092768906381,1,1.0
20000118,20000356,2,1.2527597472726844,2.753563908276357,2,3.0
20000356,20000557,2,1.252759747362157,2.5756523349680407,3,3.5
20000137,20000476,2,1.2527599956152853,2.6278886774919448,2,3.0
20000071,20000900,2,1.2527602444994748,1.6957182232733339,3,3.0
20000179,20000380,2,1.252760617825587,2.13577798252753,2,3.0
20000107,20000391,2,1.2527607421781057,2.4355410772782746,1,3.0
20000137,20000303,2,1.2527608667095473,2.214454377362516,4,4.0
20000142,20000207,2,1.2527612399458425,1.8791385934007585,2,3.5
20000057,20000391,2,1.2527613028874094,2.753365620943611,2,2.0
20000315,20000341,2,1.2527615510504915,2.1361063330375374,0,2.5
20000205,20000668,2,1.2527617378026854,3.0353810392314333,0,2.0
20000360,20000633,2,1.2527617999341076,2.9416853546266952,4,4.5
20000250,20000601,2,1.2527619866862327,1.7568313904700215,5,5.0
20000166,20000196,2,1.2527622977905377,2.1360279406322853,1,1.5
20000308,20000423,2,1.2527622977905377,1.8625789881810229,2,2.0
20000409,20000431,2,1.2527624843635785,2.627889921866091,3,3.0
20000261,20000308,2,1.2527626711155144,2.1335841978607704,3,3.0
20000320,20000597,2,1.2527628583196035,2.2144612632270455,5,5.0
20000142,20000249,2,1.252762858409077,2.5756481422170174,2,2.5
20000048,20000903,2,1.2527629821300306,1.7567387982244846,5,5.0
20000188,20000685,2,1.2527632933233503,2.7536193272035394,2,3.0
20000004,20000263,2,1.2527634177648486,2.5103501189311945,3,4.0
20000113,20000480,2,1.2527638533099121,2.575712869834963,1,3.0
20000268,20000517,2,1.2527639777513073,1.5309957321233418,0,2.5
20000331,20000678,2,1.2527645998684644,2.7650165505470388,5,5.0
20000080,20000674,2,1.2527647866198162,3.035303693020267,1,1.0
20000486,20000585,2,1.252764911061039,2.174081505143816,1,1.0
20000407,20000680,2,1.2527649731921677,2.2144589830604344,2,2.0
20000105,20000658,2,1.2527651599434162,2.663050152202695,3,3.0
20000356,20000380,2,1.2527654709567844,1.862564968597989,2,2.0
20000077,20000100,2,1.2527654710462588,2.7596204130923003,1,2.0
20000089,20000497,2,1.2527655954873556,1.5309514745294401,1,2.0
20000435,20000543,2,1.2527655954873556,1.5309761193067568,2,2.0
20000254,20000682,2,1.2527655954873556,1.8791545841018937,4,4.0
20000081,20000664,2,1.25276572055958,1.530976699074289,2,2.0
20000213,20000520,2,1.2527659065005228,2.1740809070669895,1,2.5
20000002,20000518,2,1.2527659065005228,1.7567815314928947,3,3.0
20000388,20000903,2,1.2527659065899974,1.5308247716748136,1,1.5
20000325,20000574,2,1.252766031662164,3.095894825119746,1,1.5
20000508,20000588,2,1.2527661554720075,1.75678398324077,4,4.0
20000233,20000308,2,1.2527665287948506,2.753686899738593,1,1.5
20000047,20000305,2,1.2527665287948506,1.6957233153220623,4,4.0
20000089,20000173,2,1.2527667154561948,2.1359337168673114,0,1.0
20000267,20000328,2,1.2527669021174872,1.5309790991145555,3,3.0
20000099,20000268,2,1.2527669021174872,2.1740488298633975,4,4.0
20000215,20000651,2,1.252767088778728,1.6956499825059352,3,3.0
20000039,20000216,2,1.252767088778728,2.1275150542513517,4,4.0
20000076,20000239,2,1.2527671509991303,3.098784503433802,3,3.0
20000009,20000326,2,1.2527672132195267,1.5308462824913314,2,2.5
20000239,20000608,2,1.252767276071067,2.575706083991536,5,5.0
20000039,20000178,2,1.2527673997912065,2.8868813889439404,3,3.0
20000171,20000903,2,1.2527673998806816,2.5103606434431365,2,2.0
20000067,20000606,2,1.2527675871729345,2.510153075337374,1,2.5
20000492,20000904,2,1.2527675871729345,2.753576915846534,2,2.0
20000013,20000570,2,1.2527677108930164,2.753570089001559,0,1.5
20000429,20000565,2,1.2527677108930164,3.0350041988616203,0,2.0
20000011,20000314,2,1.2527677109824917,2.7533692650639945,4,4.5
20000024,20000406,2,1.2527678982746582,1.6957212301053743,1,1.5
20000010,20000904,2,1.2527680220841584,2.9419044952853404,2,2.0
20000021,20000337,2,1.252768084214999,1.6271383821471725,4,4.5
20000260,20000328,2,1.2527680843044744,2.9419657248049482,4,4.0
20000372,20000698,2,1.2527681465247846,2.17408420567529,4,4.5
20000617,20000904,2,1.2527682709653885,2.1361343205124697,2,3.5
20000196,20000363,2,1.2527683331856814,1.3799033622061276,2,3.0
20000014,20000482,2,1.2527686442870614,1.6271386621832038,3,3.0
20000142,20000675,2,1.25276870650732,1.8626216321341786,1,2.5
20000100,20000388,2,1.252769017608528,2.663052243303877,3,4.0
20000005,20000421,2,1.2527692664893908,2.127516143106683,4,4.5
20000476,20000492,2,1.2527693287095922,2.5099322864918534,1,1.5
20000419,20000503,2,1.252769390929788,2.21448278824064,3,3.0
20000261,20000671,2,1.2527696397210375,2.127516329722506,0,2.5
20000207,20000514,2,1.2527696398105133,1.8791546774415864,1,1.0
20000085,20000285,2,1.2527696398105133,2.306051865303182,1,2.5
20000057,20000311,2,1.2527696398105133,2.174084839000243,4,4.0
20000188,20000607,2,1.252769826470997,2.6630491940292367,0,1.0
20000144,20000409,2,1.252769888601671,3.0352775261397715,3,3.5
20000137,20000349,2,1.252769888691147,2.5756604048326825,3,4.0
20000286,20000680,2,1.2527699509112908,2.5055400887538033,0,0.5
20000247,20000361,2,1.2527700131314292,2.1361107967335364,1,1.5
20000229,20000594,2,1.2527701375716886,2.1360477768352335,2,2.5
20000272,20000513,2,1.2527703242320345,2.7534204137829903,3,3.5
20000095,20000120,2,1.2527704486722366,2.7596973502793496,1,1.0
20000383,20000680,2,1.2527704486722366,2.5054680974870625,4,4.5
20000180,20000648,2,1.2527704486722366,2.7650670395182013,5,5.0
20000095,20000514,2,1.2527705731124157,2.575214309201739,1,2.0
20000364,20000384,2,1.2527705731124157,1.8624914715527852,2,2.5
20000213,20000435,2,1.2527706981837197,2.306064182118342,5,5.0
20000180,20000297,2,1.252770884212763,2.7650469927083883,0,0.0
20000026,20000671,2,1.2527712575329906,2.505540461758457,2,2.5
20000326,20000640,2,1.2527712575329906,2.8870751071612513,3,3.5
20000311,20000453,2,1.2527712575329906,1.6957244226494415,5,5.0
20000304,20000307,2,1.2527714441930269,2.4355986466031116,0,1.5
20000018,20000616,2,1.2527714441930269,2.663054308538671,4,4.0
20000146,20000450,2,1.2527715064130276,2.133713763414785,0,2.5
20000022,20000360,2,1.2527720048039734,1.8621185221232541,1,2.0
20000251,20000901,2,1.2527721286127182,2.2144835680936357,3,4.0
20000148,20000506,2,1.2527723159036608,1.2527724089179593,5,5.0
20000388,20000684,2,1.2527726269137283,2.5055214536255477,2,2.5
20000154,20000904,2,1.25277268859195,1.6271406839406042,2,2.5
20000050,20000344,2,1.2527727508118358,2.3060407051943597,2,2.5
20000305,20000697,2,1.2527729381026058,1.6957289440108863,4,4.0
20000508,20000618,2,1.2527732492018628,3.0988088332065717,4,4.0
20000142,20000434,2,1.2527734352302022,2.6630557055248865,3,3.0
20000137,20000658,2,1.2527738713104704,2.627895615339537,3,3.0
20000231,20000351,2,1.2527741824987744,3.0353510623372424,2,3.0
20000201,20000611,2,1.252774430746587,1.6957282321321618,1,2.5
20000159,20000206,2,1.2527745551860316,2.214508144435048,1,1.0
20000085,20000288,2,1.2527746795359762,1.6271416794126172,4,4.0
20000109,20000633,2,1.2527748662845435,2.6278961128265736,4,4.0
20000004,20000356,2,1.2527755507007645,2.9248888662696144,0,2.0
20000020,20000254,2,1.2527759862379981,1.5309879495865664,5,5.0
20000235,20000443,2,1.2527761105876782,2.435529975924177,0,2.0
20000108,20000205,2,1.2527772306285458,2.5104296873972682,1,1.0
20000123,20000506,2,1.2527775416363458,1.6271431104628022,4,4.5
20000669,20000904,2,1.2527777906035438,2.663058285454836,0,2.5
20000496,20000617,2,1.2527778528229592,2.7536160535997296,0,1.5
20000137,20000250,2,1.2527779778929171,2.3060657801311018,4,4.5
20000472,20000616,2,1.2527796571835135,1.8791554551446406,2,2.0
20000467,20000698,2,1.2527804666643734,2.7650616611911984,3,3.0
20000158,20000663,2,1.2527822702973175,2.6630589848530177,2,2.5
20000171,20000197,2,1.2527826443318677,2.2144320854787454,4,4.0
20000020,20000597,2,1.2527837636412729,1.8626156833805358,5,5.0
20000359,20000450,2,1.2527838879895161,2.174043030137093,4,4.5
20000625,20000670,2,1.2527871233622785,1.8791620507330982,2,2.5
20000083,20000612,2,1.2527871234517598,2.753585365090317,1,3.0
20000121,20000381,2,1.2527873101074076,1.8789369310907666,5,5.0
20000304,20000476,2,1.2527874967630035,1.6957398311643144,2,2.0
20000309,20000496,2,1.2527876840496872,1.7568459457831573,2,2.0
20000111,20000252,2,1.2527879322925266,2.2145264160747096,5,5.0
20000051,20000617,2,1.2527902965907465,2.924747042700932,4,4.5
20000136,20000362,2,1.2527927237298622,2.2145235111651758,2,2.0
20000138,20000361,2,1.2527938430225412,1.8626542033705724,2,2.0
20000041,20000114,2,1.2527944028942684,1.8789996038087902,4,4.5
20000295,20000344,2,1.252795460686993,2.6279064100277987,5,5.0
20000005,20000499,2,1.2527955856642106,1.3799937419403445,1,2.5
20000012,20000074,2,1.2527968301080956,1.627152754698677,2,2.5
20000126,20000188,2,1.2527990693090996,3.0354235675616885,3,3.0
20000213,20000324,2,1.2527994426137328,1.8623265436284664,3,3.0
20000178,20000321,2,1.2527995048311515,2.9417602621149648,0,0.5
20000136,20000671,2,1.252800438091745,2.435546793232417,3,4.0
20000231,20000456,2,1.252800624743709,1.8791758319180618,1,1.0
20000054,20000680,2,1.2528008742440462,3.0353822047129686,2,2.5
20000051,20000320,2,1.2528010602647568,2.133140537539124,2,2.0
20000180,20000256,2,1.2528018068716131,2.924286522358519,3,3.0
20000503,20000692,2,1.2528028645632454,2.306102493496235,5,5.0
20000251,20000611,2,1.2528031756487037,2.759709375026048,2,2.0
20000042,20000429,2,1.2528036111681047,2.9251086828152366,2,2.0
20000136,20000352,2,1.2528036111681047,2.13579064734065,5,5.0
20000279,20000561,2,1.2528037362332987,2.2146079371510914,5,5.0
20000361,20000383,2,1.2528045444230167,1.8792069724477016,5,5.0
20000189,20000332,2,1.2528058509777242,2.505476931600093,1,1.0
20000048,20000215,2,1.2528092106782074,2.6630584565168474,0,0.5
20000229,20000633,2,1.2528227115280488,2.7597333015236067,1,3.0
20000058,20000554,2,1.2528230226043522,2.9422019191889714,1,1.0
20000051,20000664,2,1.2528239558324021,2.753710043590098,3,4.0
20000146,20000255,2,1.2528272532278333,2.435616727820643,4,4.0
20000192,20000509,2,1.2528273776575338,1.8626251476933509,1,3.0
20000045,20000085,2,1.2528277509464976,2.8875197549442633,4,4.0
20000017,20000235,2,1.2528321680940462,1.8792487191092273,2,2.0
20000045,20000506,2,1.252843616167509,2.9251991786494767,2,2.0
20000360,20000525,2,1.2528596040871491,2.753409347683739,4,4.0
20000197,20000513,2,1.2528699934788459,2.7538708245698533,3,3.0
20000153,20000305,2,1.2528814400996577,2.7596733731670247,2,2.5
20000081,20000158,2,1.5051029038200725,2.561620986022818,2,3.0
20000101,20000104,2,1.5051105716768658,1.6570738945450352,5,5.0
20000285,20000342,2,1.5051118151323981,1.8217117567657093,0,0.0
20000468,20000663,2,1.5058172605982263,3.013494147897523,4,4.5
20000075,20000424,2,1.5063525312949873,2.6323030062137085,5,5.0
20000111,20000251,2,1.5063622611908407,2.5616817680822495,5,5.0
20000089,20000231,2,1.5063635032992955,2.2543132611165912,2,2.0
20000066,20000494,2,1.5063761311773054,1.8225217751032687,0,0.5
20000217,20000697,2,1.5063821347655482,1.7539454074224472,5,5.0
20000626,20000667,2,1.5064009727933296,1.5067743001555567,0,1.0
20000008,20000569,2,1.5064053200211054,2.2624964380746992,3,3.0
20000161,20000594,2,1.506405527180205,2.0057295458771485,2,2.0
20000372,20000513,2,1.506408011153895,3.225179834766449,2,2.0
20000303,20000617,2,1.5064131865402672,2.4328546115205376,0,0.5
20000013,20000080,2,1.506432438071936,2.886314352872761,3,3.0
20000006,20000186,2,1.5064336802534535,2.891822550226543,2,2.5
20000048,20000076,2,1.5064343012693782,1.7539714902793184,5,5.0
20000330,20000446,2,1.5064643166402405,1.8830803957259643,1,1.0
20000346,20000423,2,1.506476943414048,2.5618941160824997,4,4.0
20000367,20000460,2,1.5064881213786743,2.754752740373639,2,2.5
20000560,20000601,2,1.5065148235002657,2.2604468276086185,2,2.5
20000596,20000687,2,1.5065235170807891,1.822561879920734,3,3.5
20000320,20000426,2,1.5065253799823703,1.9890583732643328,4,4.0
20000020,20000451,2,1.5065268289037406,1.8838168195942475,0,2.0
20000455,20000606,2,1.506528691651295,1.657581090381457,5,5.0
20000057,20000346,2,1.5065297267410174,1.8226092149675268,1,3.0
20000081,20000667,2,1.5065520810921544,2.341017938124555,1,1.5
20000109,20000424,2,1.5065529091769414,2.341318199666283,3,4.0
20000055,20000328,2,1.5065545648987022,3.2247174814139794,3,3.0
20000546,20000626,2,1.5065632583281443,3.161552808038803,3,3.0
20000171,20000279,2,1.506572779465173,2.6322201927015714,1,1.0
20000625,20000665,2,1.5065746422871307,2.8800601464890625,5,5.0
20000406,20000591,2,1.5065758841667627,2.4328200689233315,4,4.0
20000472,20000570,2,1.5065787818807,1.754043730980023,2,2.0
20000015,20000161,2,1.506589130799571,1.6576537225451566,4,4.0
20000101,20000657,2,1.5065940982476185,1.6576386208435931,4,4.0
20000140,20000496,2,1.5065984447470957,2.2627009632644652,1,1.0
20000216,20000338,2,1.506615416635688,2.2544392177847876,2,3.0
20000453,20000625,2,1.5066181072779978,2.891877436724124,2,2.0
20000649,20000678,2,1.5066236953663448,1.9890571424115377,3,4.0
20000421,20000446,2,1.506635906604802,2.006052095527983,2,2.0
20000092,20000249,2,1.5066456342576229,2.254454326990799,3,3.5
20000276,20000682,2,1.5066884756921546,2.3010127269933474,3,3.0
20000068,20000589,2,1.5066973747720735,2.891919840913395,5,5.0
20000041,20000596,2,1.5067064808883315,1.8832669908985769,4,4.0
20000118,20000260,2,1.5067091713179976,2.259934609340522,4,4.0
20000340,20000454,2,1.5067215887529632,3.1621736915336323,1,2.0
20000036,20000419,2,1.5067246930536198,1.883440633663655,3,3.0
20000093,20000523,2,1.5067251068110488,3.06874669661899,2,2.5
20000384,20000687,2,1.5067400074811015,1.9893978638214374,2,3.0
20000303,20000693,2,1.50674187003272,3.013526888529949,1,1.0
20000154,20000606,2,1.5067505617517616,1.9892480321234531,4,4.0
20000013,20000104,2,1.5067712564109825,2.34023263768679,4,4.5
20000376,20000617,2,1.5067753954469116,2.262886583104632,1,1.0
20000140,20000276,2,1.5067758093348165,3.0518999840906598,3,3.0
20000014,20000421,2,1.5067789133406666,1.8226920928158803,1,1.0
20000099,20000657,2,1.5067927784621868,2.8862480634584347,2,2.0
20000060,20000356,2,1.5067931924925464,1.9892936158579562,1,1.0
20000370,20000492,2,1.5067936062253564,2.702224325737706,1,1.0
20000319,20000520,2,1.5067989866714595,2.6325026201102038,1,1.5
20000195,20000451,2,1.5067996074905465,2.790059070735438,3,3.0
20000189,20000664,2,1.5068025047905622,2.7022215248995596,0,2.5
20000099,20000541,2,1.506803953363487,2.5625880167823327,2,3.0
20000126,20000138,2,1.506803953363487,1.8227382921734738,2,2.5
20000189,20000377,2,1.5068070574421912,1.657851035752891,1,1.0
20000007,20000667,2,1.5068074711700181,1.657834263166973,0,0.0
20000258,20000618,2,1.506808712947413,2.6374097444576456,4,4.5
20000152,20000213,2,1.5068118168645885,2.7022526812038676,1,1.0
20000036,20000633,2,1.5068124378254624,2.6323803487987707,5,5.0
20000247,20000525,2,1.5068130586372996,1.822712154834246,4,4.0
20000104,20000664,2,1.5068155418813014,3.0518999335461356,2,2.0
20000095,20000197,2,1.5068209222249396,2.8862913746801144,3,3.0
20000109,20000518,2,1.5068213360964862,2.2631356447153297,3,3.5
20000289,20000443,2,1.506830648018262,2.892029344893378,0,0.0
20000231,20000625,2,1.50683230363828,2.262913643108454,5,5.0
20000192,20000496,2,1.5068347866920857,3.05193015924167,1,1.0
20000137,20000383,2,1.5068366490904548,3.1620014487256096,4,4.5
