taxi_id_1,taxi_id_2,trip_id_1,trip_id_2,distance_m,time_diff_s
20000129,20000192,1378507202620000129,1378507574620000192,4.28,3
20000419,20000525,1378509403620000419,1378509392620000525,4.52,4
20000014,20000363,1378510377620000014,1378510374620000363,3.62,3
20000344,20000675,1378509693620000344,1378509703620000675,4.27,5
20000577,20000672,1378512614620000577,1378512661620000672,3.02,2
20000196,20000372,1378516313620000196,1378516331620000372,4.82,3
20000251,20000488,1378516713620000251,1378516717620000488,4.28,4
20000297,20000497,1378521237620000297,1378521204620000497,4.6,3
20000197,20000360,1378529589620000197,1378529530620000360,2.14,1
20000037,20000494,1378532829620000037,1378532809620000494,1.25,5
20000245,20000276,1378533608620000245,1378533312620000276,4.6,4
20000337,20000480,1378530886620000337,1378530891620000480,4.28,5
20000007,20000224,1378553779620000007,1378553701620000224,2.14,3
20000009,20000151,1378555042620000009,1378554921620000151,2.47,1
20000009,20000393,1378555042620000009,1378555037620000393,4.82,5
20000151,20000393,1378554921620000151,1378555037620000393,0.0,4
20000160,20000199,1378554491620000160,1378554496620000199,2.51,5
20000085,20000199,1378568933620000085,1378569003620000199,1.25,5
20000341,20000540,1378566521620000341,1378566518620000540,4.28,3
20000008,20000545,1378571949620000008,1378572206620000545,1.25,2
20000309,20000594,1378570792620000309,1378570643620000594,4.27,1
20000309,20000603,1378570792620000309,1378571067620000603,4.6,5
20000594,20000603,1378570643620000594,1378571067620000603,4.94,4
20000005,20000506,1378576455620000005,1378576467620000506,2.14,3
20000042,20000080,1378579333620000042,1378579262620000080,3.9,4
20000492,20000658,1378580063620000492,1378579672620000658,3.1,1
20000075,20000601,1378578207620000075,1378578112620000601,1.51,5
20000252,20000601,1378578125620000252,1378578112620000601,4.28,2
20000144,20000456,1378577967620000144,1378577998620000456,1.25,1
20000271,20000904,1378577603620000271,1378577617620000904,3.76,1
20000398,20000576,1378579678620000398,1378579665620000576,1.51,2
20000524,20000610,1378581496620000524,1378581493620000610,3.76,3
20000686,20000688,1378583700620000686,1378583684620000688,4.27,1
20000594,20000901,1378580939620000594,1378580949620000901,4.27,5
20000440,20000540,1378584630620000440,1378584632620000540,3.77,2
20000075,20000157,1378586862620000075,1378586560620000157,2.51,2
20000419,20000517,1378585788620000419,1378585792620000517,2.0,4
20000005,20000395,1378590539620000005,1378590541620000395,4.6,2
20000446,20000504,1378589855620000446,1378589659620000504,3.76,1
20000199,20000327,1378590623620000199,1378590623620000327,4.52,0
20000387,20000610,1378590072620000387,1378590074620000610,4.6,2
20000077,20000595,1378591322620000077,1378591323620000595,2.47,1
20000010,20000589,1378591554620000010,1378591101620000589,0.75,3
20000196,20000473,1378593352620000196,1378593311620000473,3.76,4
20000541,20000589,1378594012620000541,1378594053620000589,3.9,4
20000509,20000688,1378594681620000509,1378594713620000688,2.14,2
20000142,20000376,1378594868620000142,1378594886620000376,1.25,3
20000256,20000612,1378597986620000256,1378598147620000612,1.51,4
20000031,20000120,1378601088620000031,1378600866620000120,3.76,3
20000167,20000901,1378602019620000167,1378602020620000901,3.18,1
20000496,20000617,1378608199620000496,1378608169620000617,4.25,0
20000333,20000548,1378610447620000333,1378610076620000548,4.07,4
20000451,20000483,1378610347620000451,1378610198620000483,4.94,1
20000617,20000624,1378610590620000617,1378610588620000624,2.14,2
20000037,20000451,1378615627620000037,1378615670620000451,3.36,2
20000199,20000488,1378615419620000199,1378615401620000488,4.27,3
20000359,20000570,1378613097620000359,1378612937620000570,2.14,5
20000359,20000678,1378613097620000359,1378612966620000678,4.07,4
20000570,20000678,1378612937620000570,1378612966620000678,2.14,1
20000492,20000529,1378619443620000492,1378619414620000529,3.62,1
20000116,20000625,1378622309620000116,1378622313620000625,3.1,4
20000171,20000361,1378631598620000171,1378631459620000361,1.81,4
20000120,20000146,1378643312620000120,1378643269620000146,4.62,2
20000364,20000611,1378647261620000364,1378647242620000611,3.9,4
20000281,20000360,1378648230620000281,1378648285620000360,1.81,5
20000129,20000305,1378654744620000129,1378654756620000305,4.25,3
20000136,20000623,1378655596620000136,1378655600620000623,4.0,4
20000235,20000320,1378657605620000235,1378657594620000320,2.51,4
20000015,20000671,1378662548620000015,1378662544620000671,3.76,4
20000198,20000640,1378662897620000198,1378662958620000640,4.52,1
20000108,20000196,1378664083620000108,1378664080620000196,1.81,3
20000398,20000400,1378666078620000398,1378666104620000400,3.62,4
20000101,20000372,1378667559620000101,1378667584620000372,3.1,5
20000395,20000626,1378691638620000395,1378691635620000626,4.82,3
20000180,20000904,1378713500620000180,1378710871620000904,2.14,4
20000020,20000605,1378712565620000020,1378712560620000605,4.82,5
20000042,20000674,1378716689620000042,1378716804620000674,2.0,5
20000653,20000669,1378716411620000653,1378716378620000669,4.94,3
20000108,20000523,1378717641620000108,1378717642620000523,0.75,1
20000026,20000486,1378718809620000026,1378718858620000486,1.0,4
20000140,20000687,1378726745620000140,1378726740620000687,4.27,5
20000327,20000397,1378734950620000327,1378734932620000397,3.18,3
20000386,20000623,1378734887620000386,1378734891620000623,4.6,4
20000269,20000546,1378736524620000269,1378736661620000546,0.75,2
20000578,20000671,1378735581620000578,1378735568620000671,4.07,2
20000562,20000600,1378737731620000562,1378739835620000600,3.36,4
20000074,20000514,1378742517620000074,1378742649620000514,4.52,3
20000496,20000539,1378745341620000496,1378745891620000539,3.9,5
20000496,20000545,1378745341620000496,1378746048620000545,4.82,2
20000392,20000424,1378746651620000392,1378747118620000424,0.0,2
20000398,20000421,1378748717620000398,1378748509620000421,2.47,2
20000158,20000664,1378752375620000158,1378752373620000664,1.81,2
20000229,20000352,1378752561620000229,1378752589620000352,4.26,2
20000352,20000595,1378752589620000352,1378752604620000595,4.26,0
20000307,20000509,1378751928620000307,1378751119620000509,2.47,1
20000031,20000900,1378763516620000031,1378763453620000900,3.1,3
20000304,20000351,1378762578620000304,1378762640620000351,4.94,2
20000403,20000492,1378769791620000403,1378769796620000492,4.07,5
20000173,20000520,1378779674620000173,1378779694620000520,3.77,5
20000233,20000688,1378779735620000233,1378779740620000688,2.14,5
20000520,20000688,1378779694620000520,1378779740620000688,1.81,1
20000542,20000653,1378792799620000542,1378792692620000653,0.0,2
20000118,20000163,1378799968620000118,1378799942620000163,4.28,4
20000040,20000356,1378801176620000040,1378801248620000356,1.81,3
20000138,20000697,1378806591620000138,1378806576620000697,3.36,0
20000245,20000500,1378809844620000245,1378810291620000500,4.07,3
20000142,20000664,1378817560620000142,1378818463620000664,2.51,3
20000060,20000678,1378823595620000060,1378823614620000678,3.18,4
20000343,20000680,1378826191620000343,1378826217620000680,3.62,4
20000042,20000137,1378826891620000042,1378826877620000137,4.27,1
20000472,20000513,1378826635620000472,1378826633620000513,4.28,2
20000250,20000359,1378831556620000250,1378831710620000359,1.81,4
20000026,20000327,1378830065620000026,1378830075620000327,3.02,5
20000144,20000391,1378829895620000144,1378829895620000391,3.01,0
20000167,20000615,1378829011620000167,1378828923620000615,1.81,2
20000009,20000380,1378839221620000009,1378839220620000380,3.76,1
20000109,20000199,1378846142620000109,1378846144620000199,3.18,2
20000395,20000684,1378851020620000395,1378850976620000684,4.82,1
20000424,20000626,1378851778620000424,1378851782620000626,3.9,4
20000497,20000626,1378851769620000497,1378851782620000626,3.18,2
20000167,20000192,1378858561620000167,1378858562620000192,4.94,1
20000083,20000434,1378886258620000083,1378886257620000434,1.25,1
20000167,20000367,1378889075620000167,1378888816620000367,4.94,4
20000297,20000419,1378893005620000297,1378893038620000419,3.18,3
20000026,20000285,1378891332620000026,1378891332620000285,4.94,0
20000026,20000540,1378891332620000026,1378891277620000540,4.82,5
20000285,20000434,1378893045620000285,1378892832620000434,3.02,3
20000126,20000245,1378890338620000126,1378889571620000245,4.28,2
20000163,20000668,1378892970620000163,1378893043620000668,3.02,2
20000347,20000502,1378900534620000347,1378900531620000502,3.18,3
20000163,20000684,1378908057620000163,1378908057620000684,2.0,0
20000343,20000460,1378907567620000343,1378908202620000460,2.47,5
20000492,20000901,1378911332620000492,1378911377620000901,4.82,0
20000578,20000678,1378909371620000578,1378909471620000678,2.0,5
20000111,20000142,1378914143620000111,1378914618620000142,4.52,5
20000026,20000496,1378918026620000026,1378918046620000496,4.63,5
20000001,20000198,1378919946620000001,1378919932620000198,4.27,1
20000054,20000310,1378925254620000054,1378925250620000310,3.18,4
20000372,20000610,1378925712620000372,1378925680620000610,1.51,2
20000557,20000604,1378927335620000557,1378927335620000604,3.76,0
20000015,20000560,1378936796620000015,1378936723620000560,4.25,2
20000250,20000506,1378935926620000250,1378935931620000506,4.27,5
20000406,20000440,1378944355620000406,1378944350620000440,3.36,5
20000463,20000612,1378946817620000463,1378946820620000612,3.18,3
20000008,20000406,1378948993620000008,1378948981620000406,2.51,3
20000309,20000388,1378947822620000309,1378947825620000388,4.6,3
20000356,20000504,1378949483620000356,1378949466620000504,4.63,2
20000370,20000571,1378952793620000370,1378952796620000571,3.62,3
20000243,20000315,1378973592620000243,1378973610620000315,2.26,3
20000190,20000443,1378973939620000190,1378973987620000443,4.0,3
20000093,20000370,1378986545620000093,1378986561620000370,4.52,1
20000386,20000578,1378986235620000386,1378986278620000578,3.0,2
20000386,20000393,1378986235620000386,1378986329620000393,3.18,4
20000005,20000397,1378991682620000005,1378991679620000397,3.02,3
20000137,20000672,1378991788620000137,1378991711620000672,4.6,2
20000047,20000429,1378995542620000047,1378995591620000429,2.47,4
20000429,20000625,1378995591620000429,1378995607620000625,4.63,1
20000109,20000263,1378994392620000109,1378994620620000263,3.76,3
20000113,20000409,1378999276620000113,1378999286620000409,4.28,5
20000129,20000663,1379007439620000129,1379007443620000663,3.1,4
20000252,20000384,1379013297620000252,1379013101620000384,3.36,1
20000360,20000577,1379013130620000360,1379013260620000577,2.51,5
20000123,20000560,1379015534620000123,1379015434620000560,3.0,5
20000424,20000610,1379016178620000424,1379016180620000610,3.18,2
20000010,20000256,1379022733620000010,1379022734620000256,4.82,1
20000364,20000675,1379023943620000364,1379023916620000675,2.14,3
20000060,20000231,1379029874620000060,1379029873620000231,4.07,1
20000431,20000589,1379028651620000431,1379028648620000589,3.18,3
20000008,20000197,1379033313620000008,1379033308620000197,0.0,5
20000171,20000409,1379032859620000171,1379032840620000409,3.0,4
20000066,20000632,1379037032620000066,1379036983620000632,3.9,4
20000380,20000450,1379050911620000380,1379050906620000450,4.0,5
20000337,20000443,1379059591620000337,1379059445620000443,1.0,4
20000093,20000588,1379066272620000093,1379066256620000588,4.52,1
20000085,20000487,1379072970620000085,1379072997620000487,4.63,3
20000046,20000271,1379074558620000046,1379074487620000271,1.51,4
20000008,20000482,1379080798620000008,1379080967620000482,3.0,4
20000008,20000303,1379082958620000008,1379082954620000303,2.51,4
20000167,20000320,1379084615620000167,1379084616620000320,4.82,1
20000137,20000612,1379088515620000137,1379089908620000612,4.6,2
20000393,20000460,1379088569620000393,1379088551620000460,4.82,3
20000524,20000693,1379090226620000524,1379090132620000693,1.0,4
20000370,20000648,1379094962620000370,1379094870620000648,3.76,2
20000184,20000648,1379099061620000184,1379099091620000648,3.76,0
20000594,20000648,1379099299620000594,1379099091620000648,3.02,2
20000041,20000359,1379102129620000041,1379102127620000359,3.02,2
20000051,20000450,1379099306620000051,1379099308620000450,1.51,2
20000364,20000598,1379098933620000364,1379098919620000598,3.9,1
20000017,20000041,1379103837620000017,1379103841620000041,2.47,4
20000496,20000624,1379104180620000496,1379104135620000624,2.51,0
20000051,20000633,1379103250620000051,1379103247620000633,4.82,3
20000161,20000529,1379103543620000161,1379103568620000529,4.28,5
20000157,20000267,1379104981620000157,1379104982620000267,4.6,1
20000042,20000672,1379106323620000042,1379106295620000672,0.75,2
20000196,20000672,1379106371620000196,1379106295620000672,3.02,1
20000279,20000492,1379106594620000279,1379106476620000492,4.94,2
20000327,20000482,1379116840620000327,1379116840620000482,4.28,0
20000060,20000201,1379113487620000060,1379113501620000201,3.9,1
20000308,20000344,1379119363620000308,1379119366620000344,3.02,3
20000279,20000610,1379117235620000279,1379117344620000610,4.94,4
20000101,20000398,1379123363620000101,1379123300620000398,3.0,3
20000419,20000640,1379123132620000419,1379123136620000640,4.6,4
20000243,20000497,1379121345620000243,1379121575620000497,4.6,5
20000076,20000233,1379127006620000076,1379126989620000233,4.82,2
20000140,20000684,1379125976620000140,1379125988620000684,4.94,3
20000388,20000477,1379127383620000388,1379127328620000477,4.26,5
20000423,20000625,1379126762620000423,1379126780620000625,3.02,3
20000031,20000161,1379129248620000031,1379129116620000161,3.01,3
20000042,20000309,1379131026620000042,1379130965620000309,1.51,1
20000391,20000624,1379132248620000391,1379132252620000624,2.51,4
20000372,20000529,1379134672620000372,1379134038620000529,2.47,4
20000065,20000432,1379142694620000065,1379142691620000432,1.81,3
20000372,20000597,1379148904620000372,1379148824620000597,4.52,5
20000076,20000346,1379149413620000076,1379149289620000346,3.62,4
20000328,20000688,1379156558620000328,1379156591620000688,3.02,3
20000398,20000516,1379160323620000398,1379160368620000516,4.07,0
20000037,20000331,1379164291620000037,1379164274620000331,3.01,2
20000174,20000258,1379165467620000174,1379166262620000258,0.75,0
20000676,20000686,1379166302620000676,1379166314620000686,4.25,3
20000038,20000046,1379168936620000038,1379169193620000046,3.62,2
20000060,20000151,1379168726620000060,1379167687620000151,4.6,4
20000560,20000617,1379171169620000560,1379171216620000617,1.81,2
20000041,20000386,1379170967620000041,1379170962620000386,2.47,5
20000142,20000492,1379171545620000142,1379171263620000492,4.82,3
20000129,20000450,1379173333620000129,1379173247620000450,4.07,4
20000334,20000589,1379175801620000334,1379175784620000589,2.47,2
20000326,20000496,1379180664620000326,1379180509620000496,1.51,5
20000424,20000617,1379180131620000424,1379180151620000617,4.82,5
20000067,20000615,1379179630620000067,1379179806620000615,3.77,4
20000080,20000539,1379179953620000080,1379179951620000539,0.75,2
20000517,20000671,1379179299620000517,1379179330620000671,3.36,1
20000142,20000268,1379181013620000142,1379181017620000268,4.07,4
20000623,20000674,1379181428620000623,1379181447620000674,3.9,4
20000020,20000514,1379183101620000020,1379183128620000514,3.18,3
20000617,20000697,1379187118620000617,1379187147620000697,3.1,1
20000085,20000160,1379188654620000085,1379188688620000160,4.27,4
20000007,20000235,1379189788620000007,1379189470620000235,4.63,3
20000235,20000653,1379190736620000235,1379190776620000653,2.14,5
20000077,20000496,1379191832620000077,1379191806620000496,3.02,4
20000245,20000481,1379190539620000245,1379190537620000481,3.36,2
20000157,20000651,1379193072620000157,1379192866620000651,4.0,4
20000066,20000672,1379195355620000066,1379195459620000672,3.36,1
20000410,20000423,1379192504620000410,1379192463620000423,1.51,4
20000372,20000424,1379194506620000372,1379194486620000424,1.51,5
20000285,20000571,1379199129620000285,1379199177620000571,4.27,3
20000005,20000381,1379198470620000005,1379198175620000381,1.81,5
20000268,20000285,1379196117620000268,1379196026620000285,4.28,1
20000338,20000508,1379196236620000338,1379196156620000508,3.18,5
20000338,20000598,1379196236620000338,1379196189620000598,4.94,2
20000508,20000598,1379196156620000508,1379196189620000598,3.36,3
20000060,20000067,1379202560620000060,1379202570620000067,3.0,5
20000419,20000516,1379201788620000419,1379201784620000516,4.28,4
20000252,20000640,1379202271620000252,1379202290620000640,2.26,4
20000129,20000310,1379200759620000129,1379200759620000310,0.75,0
20000008,20000255,1379206394620000008,1379206449620000255,4.63,5
20000066,20000255,1379206444620000066,1379206449620000255,4.07,5
20000015,20000341,1379203485620000015,1379203726620000341,3.77,1
20000273,20000305,1379204741620000273,1379204871620000305,4.28,5
20000540,20000625,1379206576620000540,1379206511620000625,4.63,5
20000112,20000195,1379208228620000112,1379208210620000195,4.27,3
20000481,20000662,1379206887620000481,1379206907620000662,4.28,5
20000051,20000360,1379210345620000051,1379210335620000360,4.63,5
20000403,20000548,1379207475620000403,1379207547620000548,4.28,3
20000217,20000255,1379209920620000217,1379209937620000255,4.94,2
20000561,20000578,1379211702620000561,1379211553620000578,3.1,1
20000036,20000658,1379211286620000036,1379211275620000658,0.0,4
20000154,20000571,1379215087620000154,1379214921620000571,3.18,1
20000252,20000549,1379216467620000252,1379216480620000549,2.51,2
20000245,20000678,1379215472620000245,1379215456620000678,2.26,1
20000042,20000178,1379218919620000042,1379218920620000178,3.1,1
20000406,20000492,1379217953620000406,1379218040620000492,3.62,3
20000239,20000338,1379220966620000239,1379220962620000338,3.18,4
20000286,20000497,1379217712620000286,1379217487620000497,4.82,0
20000129,20000472,1379223301620000129,1379223364620000472,3.1,3
20000320,20000446,1379226220620000320,1379226264620000446,1.25,1
20000331,20000524,1379234138620000331,1379234113620000524,1.0,5
20000026,20000517,1379241879620000026,1379241969620000517,4.25,0
20000633,20000672,1379245510620000633,1379245436620000672,4.94,1
20000239,20000305,1379249375620000239,1379249373620000305,3.1,2
20000356,20000625,1379247958620000356,1379247962620000625,2.47,4
20000305,20000486,1379253366620000305,1379253376620000486,3.62,5
20000215,20000229,1379258756620000215,1379258775620000229,4.63,4
20000100,20000419,1379266238620000100,1379266250620000419,2.0,3
20000207,20000429,1379265024620000207,1379265072620000429,4.28,3
20000429,20000453,1379265072620000429,1379265015620000453,3.76,3
20000250,20000482,1379269085620000250,1379269086620000482,3.9,1
20000431,20000483,1379271194620000431,1379271191620000483,3.36,3
20000589,20000632,1379268948620000589,1379268937620000632,4.27,4
20000022,20000100,1379277720620000022,1379277738620000100,2.14,3
20000179,20000360,1379281657620000179,1379281667620000360,3.9,5
20000360,20000520,1379281667620000360,1379281677620000520,3.36,5
20000067,20000503,1379288163620000067,1379288164620000503,1.51,1
20000180,20000188,1379314108620000180,1379314136620000188,4.63,2
20000068,20000129,1379318514620000068,1379318525620000129,3.9,4
20000607,20000663,1379327617620000607,1379327256620000663,2.47,1
20000041,20000273,1379332180620000041,1379332176620000273,3.77,4
20000140,20000327,1379331876620000140,1379331881620000327,4.07,5
20000249,20000364,1379339234620000249,1379339178620000364,2.51,4
20000387,20000391,1379341493620000387,1379341497620000391,3.9,4
20000048,20000624,1379344867620000048,1379344898620000624,1.51,1
20000166,20000543,1379351844620000166,1379351858620000543,4.52,1
20000199,20000281,1379353643620000199,1379353653620000281,2.26,5
20000148,20000524,1379356188620000148,1379356147620000524,3.36,4
20000054,20000450,1379355748620000054,1379355773620000450,3.77,5
20000518,20000542,1379356342620000518,1379356356620000542,0.75,1
20000081,20000521,1379357045620000081,1379357055620000521,3.0,5
20000328,20000521,1379357057620000328,1379357055620000521,3.76,2
20000154,20000543,1379356263620000154,1379356262620000543,1.81,1
20000039,20000424,1379361101620000039,1379361297620000424,3.18,1
20000192,20000623,1379361191620000192,1379361194620000623,4.28,3
20000207,20000524,1379360403620000207,1379360417620000524,4.28,1
20000424,20000488,1379362926620000424,1379362937620000488,3.1,4
20000497,20000570,1379366803620000497,1379366808620000570,2.14,5
20000675,20000684,1379366883620000675,1379366897620000684,4.52,1
20000045,20000333,1379371080620000045,1379371081620000333,2.51,1
20000045,20000540,1379371080620000045,1379371082620000540,0.0,2
20000473,20000900,1379370375620000473,1379370385620000900,4.25,5
20000060,20000653,1379369531620000060,1379369503620000653,2.51,2
20000310,20000671,1379369294620000310,1379369310620000671,4.25,1
20000297,20000520,1379370178620000297,1379370183620000520,2.0,5
20000054,20000653,1379372639620000054,1379372554620000653,4.07,5
20000268,20000431,1379372509620000268,1379372499620000431,3.02,5
20000268,20000492,1379372509620000268,1379372505620000492,4.25,4
20000380,20000483,1379375523620000380,1379375536620000483,4.25,2
20000481,20000672,1379380685620000481,1379380675620000672,3.76,5
20000206,20000616,1379399329620000206,1379399373620000616,3.1,1
20000243,20000517,1379398430620000243,1379398397620000517,4.25,3
20000179,20000199,1379404162620000179,1379404149620000199,2.51,2
20000050,20000663,1379405471620000050,1379405460620000663,3.18,4
20000184,20000189,1379411661620000184,1379411531620000189,3.1,5
20000190,20000611,1379413857620000190,1379413841620000611,3.36,1
20000476,20000596,1379417394620000476,1379417419620000596,4.63,5
20000131,20000492,1379419383620000131,1379419051620000492,3.36,2
20000254,20000578,1379419368620000254,1379419335620000578,4.07,3
20000245,20000529,1379424031620000245,1379424018620000529,4.82,2
20000314,20000578,1379425652620000314,1379425653620000578,3.02,1
20000314,20000678,1379425652620000314,1379425648620000678,3.36,4
20000518,20000597,1379428632620000518,1379428615620000597,4.52,2
20000380,20000685,1379428107620000380,1379428122620000685,4.63,0
20000356,20000611,1379431229620000356,1379431214620000611,0.75,0
20000066,20000159,1379435586620000066,1379434732620000159,1.0,1
20000229,20000364,1379436025620000229,1379435877620000364,4.94,2
20000233,20000267,1379443407620000233,1379443268620000267,4.27,4
20000671,20000901,1379444188620000671,1379444189620000901,4.6,1
20000120,20000480,1379446658620000120,1379446474620000480,2.14,4
20000004,20000616,1379451810620000004,1379451812620000616,3.0,2
20000101,20000388,1379456539620000101,1379456543620000388,4.82,4
20000360,20000492,1379456662620000360,1379456693620000492,4.6,1
20000066,20000616,1379461532620000066,1379461513620000616,0.75,4
20000245,20000616,1379464798620000245,1379464803620000616,4.63,5
20000341,20000640,1379463414620000341,1379463419620000640,4.27,5
20000450,20000504,1379464360620000450,1379464359620000504,3.02,1
20000662,20000672,1379467359620000662,1379467370620000672,1.25,4
20000199,20000344,1379470467620000199,1379470410620000344,3.62,3
20000215,20000434,1379490449620000215,1379490509620000434,2.51,0
20000386,20000484,1379491041620000386,1379491038620000484,3.18,3
20000434,20000484,1379490509620000434,1379491038620000484,3.36,4
20000157,20000632,1379490997620000157,1379490786620000632,3.76,1
20000273,20000359,1379497079620000273,1379497107620000359,3.1,2
20000229,20000633,1379502913620000229,1379502314620000633,1.25,1
20000215,20000502,1379504561620000215,1379504588620000502,1.25,3
20000561,20000669,1379507225620000561,1379507148620000669,2.47,2
20000001,20000005,1379511057620000001,1379511907620000005,4.07,5
20000085,20000345,1379512355620000085,1379512365620000345,2.51,5
20000128,20000215,1379509992620000128,1379509907620000215,3.76,5
20000281,20000327,1379512561620000281,1379512602620000327,3.76,4
20000146,20000653,1379515160620000146,1379515068620000653,3.01,2
20000199,20000359,1379513050620000199,1379513040620000359,4.27,5
20000015,20000289,1379516991620000015,1379516898620000289,4.28,3
20000565,20000685,1379520998620000565,1379520933620000685,1.81,5
20000514,20000686,1379522811620000514,1379522856620000686,4.63,0
20000093,20000658,1379530623620000093,1379530625620000658,0.0,2
20000044,20000506,1379530619620000044,1379530389620000506,3.18,5
20000321,20000653,1379533697620000321,1379533710620000653,3.02,2
20000340,20000431,1379532406620000340,1379532375620000431,4.25,1
20000419,20000518,1379531076620000419,1379531122620000518,0.75,1
20000054,20000514,1379536940620000054,1379537075620000514,4.25,0
20000129,20000297,1379539452620000129,1379539449620000297,3.77,3
20000285,20000509,1379540386620000285,1379540390620000509,3.62,4
20000347,20000518,1379540112620000347,1379540109620000518,4.94,3
20000653,20000674,1379544357620000653,1379544238620000674,1.25,1
20000233,20000618,1379544704620000233,1379544707620000618,4.95,3
20000171,20000360,1379551317620000171,1379551315620000360,1.51,2
20000481,20000625,1379550788620000481,1379550799620000625,4.82,4
20000009,20000481,1379554055620000009,1379554020620000481,2.26,5
20000473,20000481,1379554680620000473,1379554917620000481,4.07,3
20000120,20000601,1379553316620000120,1379553229620000601,2.14,3
20000387,20000463,1379554127620000387,1379554132620000463,3.02,5
20000089,20000367,1379556297620000089,1379556266620000367,4.6,1
20000395,20000678,1379567829620000395,1379567846620000678,3.76,2
20000107,20000520,1379574127620000107,1379574131620000520,3.36,4
20000171,20000364,1379579875620000171,1379579840620000364,4.27,5
20000326,20000360,1379581790620000326,1379581987620000360,3.76,2
20000273,20000315,1379586506620000273,1379586051620000315,3.36,5
20000281,20000671,1379591444620000281,1379591637620000671,3.62,2
20000014,20000326,1379595372620000014,1379595370620000326,1.81,2
20000247,20000334,1379599038620000247,1379599023620000334,3.36,0
20000606,20000669,1379602528620000606,1379602531620000669,4.6,3
20000152,20000608,1379600910620000152,1379600930620000608,3.76,5
20000273,20000608,1379605721620000273,1379606305620000608,3.76,1
20000054,20000380,1379612763620000054,1379612744620000380,2.0,4
20000113,20000453,1379615605620000113,1379615664620000453,4.07,1
20000067,20000320,1379614597620000067,1379614594620000320,3.77,3
20000120,20000543,1379616739620000120,1379616743620000543,3.18,4
20000347,20000384,1379616171620000347,1379616172620000384,4.52,1
20000384,20000548,1379616172620000384,1379616176620000548,4.25,4
20000285,20000516,1379614400620000285,1379614385620000516,4.0,0
20000089,20000120,1379624728620000089,1379624726620000120,2.26,2
20000338,20000664,1379630375620000338,1379630330620000664,4.25,0
20000367,20000648,1379630151620000367,1379630166620000648,4.63,0
20000010,20000142,1379633196620000010,1379633237620000142,4.6,4
20000013,20000450,1379636707620000013,1379636704620000450,4.94,3
20000142,20000481,1379639148620000142,1379639190620000481,4.52,3
20000325,20000657,1379640038620000325,1379640035620000657,3.62,3
20000003,20000434,1379647415620000003,1379647201620000434,2.47,4
20000554,20000600,1379651933620000554,1379651936620000600,3.77,3
20000067,20000423,1379650301620000067,1379650304620000423,3.17,3
20000328,20000423,1379653533620000328,1379653385620000423,4.07,2
20000334,20000386,1379655183620000334,1379655153620000386,2.14,0
20000012,20000574,1379658406620000012,1379658403620000574,3.0,3
20000525,20000574,1379658208620000525,1379658403620000574,2.47,0
20000166,20000634,1379660449620000166,1379660453620000634,3.36,4
20000344,20000364,1379657115620000344,1379657210620000364,0.0,5
20000361,20000588,1379657106620000361,1379657033620000588,4.63,2
20000156,20000686,1379668891620000156,1379668950620000686,3.62,1
20000381,20000392,1379673794620000381,1379674855620000392,4.07,4
20000395,20000450,1379671646620000395,1379671627620000450,3.76,4
20000129,20000166,1379685657620000129,1379685523620000166,4.94,1
20000137,20000434,1379684302620000137,1379683227620000434,3.0,5
20000334,20000351,1379686911620000334,1379686927620000351,4.52,1
20000151,20000675,1379686995620000151,1379686924620000675,4.94,4
20000254,20000571,1379686466620000254,1379686588620000571,3.1,2
20000160,20000356,1379686621620000160,1379686198620000356,4.0,3
20000305,20000309,1379687579620000305,1379687778620000309,4.0,4
20000054,20000229,1379690962620000054,1379690949620000229,3.1,2
20000074,20000154,1379692516620000074,1379692290620000154,2.14,1
20000542,20000562,1379692830620000542,1379692565620000562,3.9,5
20000430,20000492,1379691746620000430,1379691744620000492,4.6,2
20000007,20000516,1379692952620000007,1379692592620000516,4.28,0
20000268,20000562,1379695051620000268,1379694599620000562,3.77,2
20000074,20000432,1379693737620000074,1379692242620000432,3.1,5
20000163,20000453,1379695419620000163,1379695379620000453,3.76,5
20000604,20000608,1379695570620000604,1379695575620000608,2.14,5
20000100,20000601,1379699630620000100,1379699611620000601,4.6,4
20000315,20000596,1379701518620000315,1379701559620000596,3.36,4
20000140,20000482,1379700891620000140,1379700866620000482,4.82,5
20000161,20000595,1379702702620000161,1379702765620000595,2.26,3
20000045,20000653,1379706979620000045,1379706968620000653,4.82,4
20000230,20000256,1379706271620000230,1379706274620000256,4.28,3
20000196,20000688,1379706318620000196,1379706323620000688,3.02,5
20000255,20000309,1379705723620000255,1379705681620000309,4.82,3
20000207,20000680,1379706039620000207,1379706050620000680,4.07,4
20000055,20000360,1379707388620000055,1379707391620000360,4.52,3
20000107,20000148,1379707956620000107,1379708061620000148,4.0,0
20000305,20000496,1379709800620000305,1379709847620000496,4.94,2
20000543,20000600,1379708361620000543,1379708897620000600,0.75,4
20000008,20000472,1379712892620000008,1379712896620000472,3.77,4
20000179,20000195,1379712905620000179,1379712901620000195,4.0,4
20000610,20000632,1379712292620000610,1379712266620000632,2.26,4
20000320,20000347,1379713351620000320,1379713233620000347,3.02,2
20000423,20000598,1379713434620000423,1379713435620000598,1.81,1
20000216,20000304,1379716818620000216,1379716799620000304,4.82,4
20000235,20000595,1379715432620000235,1379715437620000595,2.14,5
20000254,20000268,1379717298620000254,1379717160620000268,2.14,3
20000431,20000649,1379716294620000431,1379715459620000649,3.62,5
